"UserID","Movie","Rating"
50,"M6",0
51,"M6",0
52,"M6",0
53,"M6",0
54,"M6",0
55,"M6",3
56,"M6",0
57,"M6",0
58,"M6",0
59,"M6",0
60,"M6",3
61,"M6",0
62,"M6",0
63,"M6",0
64,"M6",0
65,"M6",0
66,"M6",3
67,"M6",0
68,"M6",0
69,"M6",0
70,"M6",0
71,"M6",0
72,"M6",0
73,"M6",0
74,"M6",0
75,"M6",0
76,"M6",0
77,"M6",0
78,"M6",3
79,"M6",0
80,"M6",0
81,"M6",3
82,"M6",0
83,"M6",0
84,"M6",0
85,"M6",0
86,"M6",0
87,"M6",3
88,"M6",0
89,"M6",0
90,"M6",0
91,"M6",0
92,"M6",3
93,"M6",0
94,"M6",0
95,"M6",0
96,"M6",0
97,"M6",0
98,"M6",0
99,"M6",0
100,"M6",0
101,"M6",1
102,"M6",3
103,"M6",0
104,"M6",2
105,"M6",1
106,"M6",2
107,"M6",2
108,"M6",3
109,"M6",0
110,"M6",2
111,"M6",1
112,"M6",3
113,"M6",3
114,"M6",1
115,"M6",0
116,"M6",3
117,"M6",0
118,"M6",0
119,"M6",0
120,"M6",1
121,"M6",3
122,"M6",3
123,"M6",3
124,"M6",1
125,"M6",2
126,"M6",1
127,"M6",2
128,"M6",0
129,"M6",0
130,"M6",3
131,"M6",1
132,"M6",0
133,"M6",2
134,"M6",0
135,"M6",0
136,"M6",3
137,"M6",3
138,"M6",2
139,"M6",0
140,"M6",0
141,"M6",3
142,"M6",0
143,"M6",1
144,"M6",2
145,"M6",0
146,"M6",2
147,"M6",1
148,"M6",1
149,"M6",2
150,"M6",3
151,"M6",2
152,"M6",3
153,"M6",1
154,"M6",3
155,"M6",1
156,"M6",3
157,"M6",0
158,"M6",3
159,"M6",2
160,"M6",0
161,"M6",1
162,"M6",2
163,"M6",2
164,"M6",3
165,"M6",3
166,"M6",0
167,"M6",2
168,"M6",0
169,"M6",2
170,"M6",0
171,"M6",0
172,"M6",2
173,"M6",2
174,"M6",2
175,"M6",1
176,"M6",2
177,"M6",0
178,"M6",2
179,"M6",0
180,"M6",3
181,"M6",2
182,"M6",1
183,"M6",3
184,"M6",3
185,"M6",3
186,"M6",1
187,"M6",1
188,"M6",1
189,"M6",1
190,"M6",2
191,"M6",1
192,"M6",3
193,"M6",0
194,"M6",0
195,"M6",1
196,"M6",0
197,"M6",2
198,"M6",0
199,"M6",2
200,"M6",0
201,"M6",3
202,"M6",0
203,"M6",0
204,"M6",3
205,"M6",3
206,"M6",2
207,"M6",1
208,"M6",0
209,"M6",0
210,"M6",1
211,"M6",3
212,"M6",1
213,"M6",3
214,"M6",0
215,"M6",0
216,"M6",1
217,"M6",1
218,"M6",2
219,"M6",1
220,"M6",3
221,"M6",3
222,"M6",2
223,"M6",1
224,"M6",2
225,"M6",2
226,"M6",1
227,"M6",2
228,"M6",2
229,"M6",2
230,"M6",3
231,"M6",1
232,"M6",0
233,"M6",3
234,"M6",2
235,"M6",0
236,"M6",2
237,"M6",0
238,"M6",3
239,"M6",3
240,"M6",1
241,"M6",3
242,"M6",1
243,"M6",3
244,"M6",0
245,"M6",0
246,"M6",3
247,"M6",3
248,"M6",0
249,"M6",0
250,"M6",2
251,"M6",2
252,"M6",1
253,"M6",2
254,"M6",0
255,"M6",0
256,"M6",1
257,"M6",2
258,"M6",3
259,"M6",3
260,"M6",2
261,"M6",3
262,"M6",0
263,"M6",2
264,"M6",2
265,"M6",3
266,"M6",1
267,"M6",2
268,"M6",3
269,"M6",0
270,"M6",2
271,"M6",1
272,"M6",2
273,"M6",2
274,"M6",0
275,"M6",2
276,"M6",3
277,"M6",1
278,"M6",1
279,"M6",3
280,"M6",2
281,"M6",2
282,"M6",3
283,"M6",1
284,"M6",2
285,"M6",0
286,"M6",0
287,"M6",2
288,"M6",1
289,"M6",3
290,"M6",0
291,"M6",3
292,"M6",2
293,"M6",1
294,"M6",0
295,"M6",0
296,"M6",3
297,"M6",1
298,"M6",1
299,"M6",0
300,"M6",1
301,"M6",2
302,"M6",0
303,"M6",2
304,"M6",2
305,"M6",2
306,"M6",3
307,"M6",2
308,"M6",0
309,"M6",3
310,"M6",0
311,"M6",0
312,"M6",1
313,"M6",0
314,"M6",1
315,"M6",1
316,"M6",2
317,"M6",1
318,"M6",0
319,"M6",3
320,"M6",1
321,"M6",3
322,"M6",0
323,"M6",2
324,"M6",0
325,"M6",3
326,"M6",2
327,"M6",3
328,"M6",1
329,"M6",3
330,"M6",2
331,"M6",1
332,"M6",0
333,"M6",3
334,"M6",1
335,"M6",2
336,"M6",1
337,"M6",2
338,"M6",0
339,"M6",3
340,"M6",0
341,"M6",0
342,"M6",2
343,"M6",1
344,"M6",0
345,"M6",3
346,"M6",0
347,"M6",1
348,"M6",0
349,"M6",0
350,"M6",0
351,"M6",1
352,"M6",2
353,"M6",1
354,"M6",2
355,"M6",2
356,"M6",1
357,"M6",1
358,"M6",1
359,"M6",3
360,"M6",1
361,"M6",3
362,"M6",3
363,"M6",2
364,"M6",2
365,"M6",0
366,"M6",0
367,"M6",0
368,"M6",1
369,"M6",2
370,"M6",0
371,"M6",1
372,"M6",2
373,"M6",2
374,"M6",2
375,"M6",3
376,"M6",1
377,"M6",0
378,"M6",2
379,"M6",1
380,"M6",2
381,"M6",3
382,"M6",3
383,"M6",1
384,"M6",3
385,"M6",3
386,"M6",0
387,"M6",0
388,"M6",2
389,"M6",0
390,"M6",1
391,"M6",0
392,"M6",0
393,"M6",3
394,"M6",3
395,"M6",3
396,"M6",1
397,"M6",2
398,"M6",0
399,"M6",1
400,"M6",3
401,"M6",0
402,"M6",2
403,"M6",2
404,"M6",1
405,"M6",0
406,"M6",3
407,"M6",1
408,"M6",1
409,"M6",2
410,"M6",3
411,"M6",3
412,"M6",2
413,"M6",0
414,"M6",2
415,"M6",3
416,"M6",1
417,"M6",2
418,"M6",0
419,"M6",2
420,"M6",0
421,"M6",3
422,"M6",2
423,"M6",1
424,"M6",0
425,"M6",0
426,"M6",3
427,"M6",0
428,"M6",2
429,"M6",2
430,"M6",1
431,"M6",1
432,"M6",1
433,"M6",3
434,"M6",0
435,"M6",1
436,"M6",3
437,"M6",0
438,"M6",3
439,"M6",2
440,"M6",0
441,"M6",1
442,"M6",2
443,"M6",3
444,"M6",3
445,"M6",3
446,"M6",2
447,"M6",3
448,"M6",1
449,"M6",0
450,"M6",3
451,"M6",0
452,"M6",2
453,"M6",2
454,"M6",1
455,"M6",2
456,"M6",1
457,"M6",2
458,"M6",1
459,"M6",2
460,"M6",0
461,"M6",1
462,"M6",3
463,"M6",2
464,"M6",0
465,"M6",3
466,"M6",0
467,"M6",1
468,"M6",2
469,"M6",1
470,"M6",3
471,"M6",3
472,"M6",3
473,"M6",1
474,"M6",0
475,"M6",2
476,"M6",2
477,"M6",1
478,"M6",2
479,"M6",1
480,"M6",2
481,"M6",2
482,"M6",3
483,"M6",1
484,"M6",1
485,"M6",0
486,"M6",0
487,"M6",0
488,"M6",0
489,"M6",1
490,"M6",1
491,"M6",2
492,"M6",1
493,"M6",3
494,"M6",2
495,"M6",2
496,"M6",1
497,"M6",3
498,"M6",2
499,"M6",3
500,"M6",1
501,"M6",3
502,"M6",2
503,"M6",3
504,"M6",1
505,"M6",3
506,"M6",1
507,"M6",2
508,"M6",1
509,"M6",2
510,"M6",1
511,"M6",0
512,"M6",0
513,"M6",3
514,"M6",0
515,"M6",2
516,"M6",2
517,"M6",2
518,"M6",2
519,"M6",0
520,"M6",2
521,"M6",0
522,"M6",0
523,"M6",1
524,"M6",3
525,"M6",0
526,"M6",2
527,"M6",2
528,"M6",3
529,"M6",0
530,"M6",3
531,"M6",2
532,"M6",0
533,"M6",2
534,"M6",0
535,"M6",1
536,"M6",3
537,"M6",0
538,"M6",2
539,"M6",0
540,"M6",1
541,"M6",2
542,"M6",0
543,"M6",3
544,"M6",2
545,"M6",0
546,"M6",0
547,"M6",1
548,"M6",1
549,"M6",1
550,"M6",1
551,"M6",2
552,"M6",3
553,"M6",2
554,"M6",0
555,"M6",2
556,"M6",1
557,"M6",0
558,"M6",1
559,"M6",0
560,"M6",1
561,"M6",0
562,"M6",3
563,"M6",2
564,"M6",0
565,"M6",0
566,"M6",0
567,"M6",1
568,"M6",3
569,"M6",2
570,"M6",0
571,"M6",2
572,"M6",2
573,"M6",3
574,"M6",1
575,"M6",1
576,"M6",1
577,"M6",0
578,"M6",3
579,"M6",3
580,"M6",1
581,"M6",1
582,"M6",0
583,"M6",2
584,"M6",2
585,"M6",0
586,"M6",2
587,"M6",1
588,"M6",0
589,"M6",0
590,"M6",0
591,"M6",0
592,"M6",1
593,"M6",2
594,"M6",1
595,"M6",3
596,"M6",2
597,"M6",0
598,"M6",0
599,"M6",2
600,"M6",2
601,"M6",3
602,"M6",2
603,"M6",3
604,"M6",3
605,"M6",2
606,"M6",3
607,"M6",3
608,"M6",2
609,"M6",2
610,"M6",1
611,"M6",1
612,"M6",0
613,"M6",1
614,"M6",3
615,"M6",2
616,"M6",3
617,"M6",2
618,"M6",2
619,"M6",1
620,"M6",1
621,"M6",2
622,"M6",3
623,"M6",1
624,"M6",0
625,"M6",1
626,"M6",1
627,"M6",0
628,"M6",0
629,"M6",2
630,"M6",0
631,"M6",1
632,"M6",2
633,"M6",3
634,"M6",0
635,"M6",0
636,"M6",3
637,"M6",3
638,"M6",2
639,"M6",1
640,"M6",0
641,"M6",3
642,"M6",3
643,"M6",3
644,"M6",3
645,"M6",0
646,"M6",1
647,"M6",1
648,"M6",0
649,"M6",2
650,"M6",1
651,"M6",0
652,"M6",2
653,"M6",0
654,"M6",1
655,"M6",3
656,"M6",3
657,"M6",2
658,"M6",2
659,"M6",0
660,"M6",2
661,"M6",0
662,"M6",1
663,"M6",1
664,"M6",2
665,"M6",2
666,"M6",3
667,"M6",1
668,"M6",3
669,"M6",3
670,"M6",2
671,"M6",2
672,"M6",1
673,"M6",1
674,"M6",3
675,"M6",0
676,"M6",2
677,"M6",0
678,"M6",2
679,"M6",0
680,"M6",1
681,"M6",2
682,"M6",1
683,"M6",3
684,"M6",2
685,"M6",1
686,"M6",3
687,"M6",3
688,"M6",0
689,"M6",1
690,"M6",3
691,"M6",1
692,"M6",3
693,"M6",2
694,"M6",1
695,"M6",0
696,"M6",3
697,"M6",1
698,"M6",0
699,"M6",2
700,"M6",3
701,"M6",1
702,"M6",2
703,"M6",0
704,"M6",3
705,"M6",0
706,"M6",0
707,"M6",1
708,"M6",2
709,"M6",3
710,"M6",2
711,"M6",3
712,"M6",0
713,"M6",0
714,"M6",1
715,"M6",3
716,"M6",0
717,"M6",1
718,"M6",3
719,"M6",0
720,"M6",3
721,"M6",1
722,"M6",2
723,"M6",1
724,"M6",0
725,"M6",3
726,"M6",2
727,"M6",3
728,"M6",1
729,"M6",3
730,"M6",1
731,"M6",0
732,"M6",2
733,"M6",2
734,"M6",1
735,"M6",3
736,"M6",0
737,"M6",0
738,"M6",1
739,"M6",0
740,"M6",0
741,"M6",2
742,"M6",0
743,"M6",3
744,"M6",3
745,"M6",1
746,"M6",0
747,"M6",0
748,"M6",1
749,"M6",2
750,"M6",0
751,"M6",1
752,"M6",1
753,"M6",0
754,"M6",0
755,"M6",2
756,"M6",0
757,"M6",0
758,"M6",2
759,"M6",1
760,"M6",3
761,"M6",1
762,"M6",0
763,"M6",3
764,"M6",3
765,"M6",3
766,"M6",1
767,"M6",0
768,"M6",0
769,"M6",2
770,"M6",1
771,"M6",0
772,"M6",2
773,"M6",3
774,"M6",2
775,"M6",1
776,"M6",3
777,"M6",3
778,"M6",3
779,"M6",1
780,"M6",2
781,"M6",2
782,"M6",0
783,"M6",1
784,"M6",0
785,"M6",0
786,"M6",0
787,"M6",1
788,"M6",0
789,"M6",1
790,"M6",3
791,"M6",1
792,"M6",3
793,"M6",3
794,"M6",1
795,"M6",1
796,"M6",2
797,"M6",2
798,"M6",0
799,"M6",0
800,"M6",0
801,"M6",0
802,"M6",0
803,"M6",3
804,"M6",1
805,"M6",1
806,"M6",0
807,"M6",2
808,"M6",0
809,"M6",2
810,"M6",3
811,"M6",1
812,"M6",0
813,"M6",2
814,"M6",2
815,"M6",2
816,"M6",3
817,"M6",3
818,"M6",2
819,"M6",2
820,"M6",2
821,"M6",3
822,"M6",0
823,"M6",0
824,"M6",1
825,"M6",2
826,"M6",3
827,"M6",2
828,"M6",0
829,"M6",1
830,"M6",0
831,"M6",2
832,"M6",2
833,"M6",1
834,"M6",3
835,"M6",0
836,"M6",1
837,"M6",0
838,"M6",0
839,"M6",3
840,"M6",3
841,"M6",1
842,"M6",3
843,"M6",0
844,"M6",2
845,"M6",2
846,"M6",2
847,"M6",1
848,"M6",0
849,"M6",1
850,"M6",1
851,"M6",0
852,"M6",2
853,"M6",1
854,"M6",3
855,"M6",0
856,"M6",1
857,"M6",1
858,"M6",0
859,"M6",3
860,"M6",2
861,"M6",1
862,"M6",1
863,"M6",2
864,"M6",0
865,"M6",2
866,"M6",3
867,"M6",1
868,"M6",1
869,"M6",2
870,"M6",0
871,"M6",3
872,"M6",2
873,"M6",3
874,"M6",3
875,"M6",3
876,"M6",2
877,"M6",2
878,"M6",2
879,"M6",3
880,"M6",1
881,"M6",2
882,"M6",3
883,"M6",1
884,"M6",2
885,"M6",0
886,"M6",1
887,"M6",3
888,"M6",0
889,"M6",0
890,"M6",3
891,"M6",3
892,"M6",2
893,"M6",0
894,"M6",2
895,"M6",2
896,"M6",3
897,"M6",0
898,"M6",3
899,"M6",3
900,"M6",3
901,"M6",3
902,"M6",3
903,"M6",1
904,"M6",1
905,"M6",0
906,"M6",3
907,"M6",3
908,"M6",2
909,"M6",1
910,"M6",1
911,"M6",0
912,"M6",3
913,"M6",0
914,"M6",3
915,"M6",3
916,"M6",2
917,"M6",3
918,"M6",3
919,"M6",0
920,"M6",2
921,"M6",2
922,"M6",2
923,"M6",0
924,"M6",1
925,"M6",1
926,"M6",1
927,"M6",0
928,"M6",3
929,"M6",2
930,"M6",0
931,"M6",3
932,"M6",3
933,"M6",0
934,"M6",2
935,"M6",2
936,"M6",0
937,"M6",0
938,"M6",1
939,"M6",2
940,"M6",0
941,"M6",1
942,"M6",2
943,"M6",3
944,"M6",0
945,"M6",0
946,"M6",2
947,"M6",3
948,"M6",3
949,"M6",2
950,"M6",3
951,"M6",2
952,"M6",3
953,"M6",1
954,"M6",0
955,"M6",2
956,"M6",0
957,"M6",3
958,"M6",0
959,"M6",3
960,"M6",1
961,"M6",1
962,"M6",3
963,"M6",3
964,"M6",0
965,"M6",1
966,"M6",1
967,"M6",1
968,"M6",2
969,"M6",1
970,"M6",2
971,"M6",2
972,"M6",2
973,"M6",0
974,"M6",0
975,"M6",2
976,"M6",0
977,"M6",3
978,"M6",2
979,"M6",0
980,"M6",0
981,"M6",1
982,"M6",3
983,"M6",2
984,"M6",0
985,"M6",3
986,"M6",1
987,"M6",0
988,"M6",1
989,"M6",3
990,"M6",2
991,"M6",3
992,"M6",3
993,"M6",0
994,"M6",1
995,"M6",1
996,"M6",3
997,"M6",0
998,"M6",0
999,"M6",0
1000,"M6",1
1001,"M6",2
1002,"M6",3
1003,"M6",3
1004,"M6",0
1005,"M6",3
1006,"M6",2
1007,"M6",3
1008,"M6",3
1009,"M6",0
1010,"M6",0
1011,"M6",1
1012,"M6",3
1013,"M6",3
1014,"M6",1
1015,"M6",0
1016,"M6",3
1017,"M6",3
1018,"M6",3
1019,"M6",0
1020,"M6",1
1021,"M6",1
1022,"M6",3
1023,"M6",1
1024,"M6",3
1025,"M6",0
1026,"M6",2
1027,"M6",3
1028,"M6",3
1029,"M6",3
1030,"M6",3
1031,"M6",1
1032,"M6",2
1033,"M6",2
1034,"M6",3
1035,"M6",0
1036,"M6",3
1037,"M6",0
1038,"M6",2
1039,"M6",2
1040,"M6",2
1041,"M6",2
1042,"M6",3
1043,"M6",3
1044,"M6",2
1045,"M6",2
1046,"M6",1
1047,"M6",1
1048,"M6",3
1049,"M6",0
1050,"M6",2
1051,"M6",0
1052,"M6",3
1053,"M6",0
1054,"M6",1
1055,"M6",2
1056,"M6",2
1057,"M6",3
1058,"M6",2
1059,"M6",2
1060,"M6",2
1061,"M6",1
1062,"M6",1
1063,"M6",3
1064,"M6",0
1065,"M6",0
1066,"M6",3
1067,"M6",0
1068,"M6",2
1069,"M6",3
1070,"M6",2
1071,"M6",1
1072,"M6",3
1073,"M6",2
1074,"M6",0
1075,"M6",2
1076,"M6",1
1077,"M6",0
1078,"M6",3
1079,"M6",0
1080,"M6",0
1081,"M6",3
1082,"M6",3
1083,"M6",0
1084,"M6",0
1085,"M6",2
1086,"M6",2
1087,"M6",0
1088,"M6",0
1089,"M6",0
1090,"M6",1
1091,"M6",2
1092,"M6",0
1093,"M6",1
1094,"M6",2
1095,"M6",0
1096,"M6",0
1097,"M6",3
1098,"M6",3
1099,"M6",0
1100,"M6",2
1101,"M6",2
1102,"M6",3
1103,"M6",0
1104,"M6",0
1105,"M6",3
1106,"M6",1
1107,"M6",1
1108,"M6",0
1109,"M6",0
1110,"M6",2
1111,"M6",0
1112,"M6",3
1113,"M6",3
1114,"M6",3
1115,"M6",0
1116,"M6",2
1117,"M6",3
1118,"M6",3
1119,"M6",3
1120,"M6",3
1121,"M6",0
1122,"M6",1
1123,"M6",0
1124,"M6",3
1125,"M6",1
1126,"M6",1
1127,"M6",0
1128,"M6",3
1129,"M6",0
1130,"M6",0
1131,"M6",0
1132,"M6",0
1133,"M6",2
1134,"M6",2
1135,"M6",1
1136,"M6",3
1137,"M6",1
1138,"M6",1
1139,"M6",2
1140,"M6",3
1141,"M6",1
1142,"M6",3
1143,"M6",0
1144,"M6",3
1145,"M6",2
1146,"M6",1
1147,"M6",0
1148,"M6",1
1149,"M6",1
1150,"M6",1
1151,"M6",0
1152,"M6",1
1153,"M6",1
1154,"M6",0
1155,"M6",3
1156,"M6",3
1157,"M6",3
1158,"M6",3
1159,"M6",0
1160,"M6",2
1161,"M6",2
1162,"M6",1
1163,"M6",3
1164,"M6",1
1165,"M6",1
1166,"M6",1
1167,"M6",3
1168,"M6",3
1169,"M6",2
1170,"M6",0
1171,"M6",0
1172,"M6",1
1173,"M6",0
1174,"M6",1
1175,"M6",0
1176,"M6",1
1177,"M6",1
1178,"M6",2
1179,"M6",1
1180,"M6",1
1181,"M6",1
1182,"M6",1
1183,"M6",2
1184,"M6",2
1185,"M6",0
1186,"M6",0
1187,"M6",0
1188,"M6",1
1189,"M6",3
1190,"M6",1
1191,"M6",0
1192,"M6",0
1193,"M6",3
1194,"M6",3
1195,"M6",0
1196,"M6",1
1197,"M6",1
1198,"M6",1
1199,"M6",3
1200,"M6",0
1201,"M6",2
1202,"M6",3
1203,"M6",2
1204,"M6",1
1205,"M6",3
1206,"M6",2
1207,"M6",3
1208,"M6",1
1209,"M6",3
1210,"M6",2
1211,"M6",2
1212,"M6",3
1213,"M6",1
1214,"M6",2
1215,"M6",0
1216,"M6",0
1217,"M6",3
1218,"M6",3
1219,"M6",1
1220,"M6",3
1221,"M6",2
1222,"M6",1
1223,"M6",1
1224,"M6",1
1225,"M6",0
1226,"M6",3
1227,"M6",0
1228,"M6",0
1229,"M6",1
1230,"M6",3
1231,"M6",1
1232,"M6",2
1233,"M6",3
1234,"M6",0
1235,"M6",2
1236,"M6",0
1237,"M6",3
1238,"M6",2
1239,"M6",1
1240,"M6",0
1241,"M6",0
1242,"M6",2
1243,"M6",3
1244,"M6",0
1245,"M6",3
1246,"M6",3
1247,"M6",2
1248,"M6",0
1249,"M6",0
1250,"M6",2
1251,"M6",1
1252,"M6",1
1253,"M6",3
1254,"M6",2
1255,"M6",2
1256,"M6",1
1,"M7",0
2,"M7",0
3,"M7",0
4,"M7",0
5,"M7",0
6,"M7",0
7,"M7",0
8,"M7",0
9,"M7",0
10,"M7",0
11,"M7",0
12,"M7",0
13,"M7",0
14,"M7",0
15,"M7",3
16,"M7",0
17,"M7",0
18,"M7",0
19,"M7",0
20,"M7",0
21,"M7",0
22,"M7",0
23,"M7",0
24,"M7",0
25,"M7",0
26,"M7",0
27,"M7",0
28,"M7",0
29,"M7",0
30,"M7",0
31,"M7",0
32,"M7",0
33,"M7",0
34,"M7",0
35,"M7",0
36,"M7",0
37,"M7",0
38,"M7",0
39,"M7",0
40,"M7",0
41,"M7",0
42,"M7",0
43,"M7",3
44,"M7",0
45,"M7",3
46,"M7",0
47,"M7",0
48,"M7",0
49,"M7",0
50,"M7",0
51,"M7",0
52,"M7",0
53,"M7",0
54,"M7",0
55,"M7",0
56,"M7",0
57,"M7",0
58,"M7",0
59,"M7",0
60,"M7",0
61,"M7",0
62,"M7",0
63,"M7",0
64,"M7",0
65,"M7",0
66,"M7",0
67,"M7",0
68,"M7",0
69,"M7",0
70,"M7",0
71,"M7",0
72,"M7",0
73,"M7",0
74,"M7",0
75,"M7",0
76,"M7",0
77,"M7",0
78,"M7",0
79,"M7",0
80,"M7",0
81,"M7",0
82,"M7",0
83,"M7",0
84,"M7",0
85,"M7",3
86,"M7",0
87,"M7",0
88,"M7",0
89,"M7",0
90,"M7",0
91,"M7",3
92,"M7",0
93,"M7",0
94,"M7",0
95,"M7",0
96,"M7",0
97,"M7",0
98,"M7",3
99,"M7",0
100,"M7",0
101,"M7",3
102,"M7",3
103,"M7",1
104,"M7",3
105,"M7",2
106,"M7",1
107,"M7",3
108,"M7",1
109,"M7",1
110,"M7",1
111,"M7",2
112,"M7",1
113,"M7",2
114,"M7",2
115,"M7",1
116,"M7",3
117,"M7",1
118,"M7",0
119,"M7",0
120,"M7",1
121,"M7",3
122,"M7",0
123,"M7",0
124,"M7",1
125,"M7",2
126,"M7",0
127,"M7",1
128,"M7",0
129,"M7",0
130,"M7",0
131,"M7",1
132,"M7",3
133,"M7",3
134,"M7",0
135,"M7",0
136,"M7",0
137,"M7",0
138,"M7",2
139,"M7",3
140,"M7",3
141,"M7",0
142,"M7",1
143,"M7",0
144,"M7",0
145,"M7",0
146,"M7",3
147,"M7",3
148,"M7",1
149,"M7",0
150,"M7",1
151,"M7",0
152,"M7",3
153,"M7",3
154,"M7",2
155,"M7",3
156,"M7",2
157,"M7",1
158,"M7",0
159,"M7",3
160,"M7",3
161,"M7",3
162,"M7",1
163,"M7",3
164,"M7",1
165,"M7",3
166,"M7",0
167,"M7",0
168,"M7",0
169,"M7",1
170,"M7",1
171,"M7",2
172,"M7",3
173,"M7",3
174,"M7",3
175,"M7",0
176,"M7",3
177,"M7",3
178,"M7",0
179,"M7",3
180,"M7",0
181,"M7",3
182,"M7",0
183,"M7",2
184,"M7",1
185,"M7",0
186,"M7",1
187,"M7",1
188,"M7",3
189,"M7",0
190,"M7",2
191,"M7",2
192,"M7",0
193,"M7",0
194,"M7",0
195,"M7",2
196,"M7",1
197,"M7",2
198,"M7",3
199,"M7",3
200,"M7",0
201,"M7",0
202,"M7",1
203,"M7",1
204,"M7",2
205,"M7",2
206,"M7",1
207,"M7",2
208,"M7",2
209,"M7",3
210,"M7",3
211,"M7",0
212,"M7",2
213,"M7",2
214,"M7",1
215,"M7",1
216,"M7",0
217,"M7",1
218,"M7",2
219,"M7",0
220,"M7",1
221,"M7",3
222,"M7",1
223,"M7",2
224,"M7",1
225,"M7",0
226,"M7",2
227,"M7",1
228,"M7",2
229,"M7",3
230,"M7",2
231,"M7",3
232,"M7",0
233,"M7",0
234,"M7",1
235,"M7",3
236,"M7",2
237,"M7",2
238,"M7",2
239,"M7",1
240,"M7",0
241,"M7",1
242,"M7",0
243,"M7",3
244,"M7",1
245,"M7",2
246,"M7",0
247,"M7",1
248,"M7",3
249,"M7",1
250,"M7",2
251,"M7",1
252,"M7",2
253,"M7",2
254,"M7",2
255,"M7",1
256,"M7",1
257,"M7",2
258,"M7",0
259,"M7",0
260,"M7",1
261,"M7",3
262,"M7",1
263,"M7",1
264,"M7",3
265,"M7",3
266,"M7",1
267,"M7",2
268,"M7",1
269,"M7",1
270,"M7",3
271,"M7",1
272,"M7",1
273,"M7",2
274,"M7",2
275,"M7",0
276,"M7",0
277,"M7",0
278,"M7",2
279,"M7",3
280,"M7",3
281,"M7",3
282,"M7",1
283,"M7",0
284,"M7",2
285,"M7",1
286,"M7",2
287,"M7",2
288,"M7",1
289,"M7",2
290,"M7",1
291,"M7",3
292,"M7",2
293,"M7",0
294,"M7",1
295,"M7",0
296,"M7",3
297,"M7",2
298,"M7",1
299,"M7",0
300,"M7",3
301,"M7",0
302,"M7",2
303,"M7",0
304,"M7",0
305,"M7",0
306,"M7",1
307,"M7",0
308,"M7",1
309,"M7",3
310,"M7",3
311,"M7",1
312,"M7",0
313,"M7",3
314,"M7",2
315,"M7",0
316,"M7",1
317,"M7",0
318,"M7",2
319,"M7",0
320,"M7",1
321,"M7",2
322,"M7",0
323,"M7",0
324,"M7",3
325,"M7",2
326,"M7",1
327,"M7",3
328,"M7",3
329,"M7",0
330,"M7",3
331,"M7",0
332,"M7",1
333,"M7",3
334,"M7",2
335,"M7",3
336,"M7",2
337,"M7",1
338,"M7",0
339,"M7",0
340,"M7",1
341,"M7",0
342,"M7",0
343,"M7",3
344,"M7",3
345,"M7",2
346,"M7",1
347,"M7",2
348,"M7",3
349,"M7",2
350,"M7",1
351,"M7",1
352,"M7",3
353,"M7",2
354,"M7",2
355,"M7",1
356,"M7",2
357,"M7",3
358,"M7",1
359,"M7",3
360,"M7",3
361,"M7",0
362,"M7",1
363,"M7",2
364,"M7",2
365,"M7",1
366,"M7",1
367,"M7",2
368,"M7",3
369,"M7",1
370,"M7",0
371,"M7",0
372,"M7",2
373,"M7",2
374,"M7",0
375,"M7",2
376,"M7",3
377,"M7",0
378,"M7",0
379,"M7",3
380,"M7",1
381,"M7",1
382,"M7",0
383,"M7",2
384,"M7",3
385,"M7",1
386,"M7",3
387,"M7",0
388,"M7",2
389,"M7",1
390,"M7",1
391,"M7",0
392,"M7",1
393,"M7",0
394,"M7",0
395,"M7",0
396,"M7",3
397,"M7",0
398,"M7",1
399,"M7",0
400,"M7",2
401,"M7",2
402,"M7",1
403,"M7",1
404,"M7",0
405,"M7",0
406,"M7",1
407,"M7",2
408,"M7",1
409,"M7",2
410,"M7",3
411,"M7",2
412,"M7",2
413,"M7",0
414,"M7",0
415,"M7",2
416,"M7",3
417,"M7",2
418,"M7",3
419,"M7",2
420,"M7",1
421,"M7",1
422,"M7",0
423,"M7",0
424,"M7",2
425,"M7",1
426,"M7",3
427,"M7",1
428,"M7",0
429,"M7",1
430,"M7",3
431,"M7",2
432,"M7",1
433,"M7",0
434,"M7",0
435,"M7",2
436,"M7",1
437,"M7",3
438,"M7",1
439,"M7",0
440,"M7",3
441,"M7",2
442,"M7",0
443,"M7",1
444,"M7",1
445,"M7",0
446,"M7",0
447,"M7",1
448,"M7",2
449,"M7",3
450,"M7",3
451,"M7",2
452,"M7",2
453,"M7",1
454,"M7",3
455,"M7",0
456,"M7",0
457,"M7",2
458,"M7",2
459,"M7",1
460,"M7",1
461,"M7",3
462,"M7",0
463,"M7",3
464,"M7",0
465,"M7",2
466,"M7",1
467,"M7",0
468,"M7",2
469,"M7",2
470,"M7",2
471,"M7",3
472,"M7",2
473,"M7",2
474,"M7",2
475,"M7",3
476,"M7",2
477,"M7",1
478,"M7",3
479,"M7",3
480,"M7",0
481,"M7",2
482,"M7",3
483,"M7",3
484,"M7",0
485,"M7",0
486,"M7",1
487,"M7",2
488,"M7",1
489,"M7",2
490,"M7",2
491,"M7",0
492,"M7",2
493,"M7",0
494,"M7",3
495,"M7",2
496,"M7",2
497,"M7",0
498,"M7",1
499,"M7",0
500,"M7",1
501,"M7",3
502,"M7",3
503,"M7",1
504,"M7",2
505,"M7",3
506,"M7",3
507,"M7",1
508,"M7",2
509,"M7",0
