"","ID","Personal.Loan","Securities.Account","CD.Account","Online","CreditCard","CCAvg","Mortgage"
"1089","1055","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1090","1171","0","0","0","0","1",-0.767566755246224,-0.554438203823524
"1091","1255","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1092","1324","0","0","0","0","0",-0.767566755246224,-0.554438203823524
"1093","1465","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1094","1700","0","0","0","0","1",-0.767566755246224,-0.554438203823524
"1095","1709","0","0","0","0","1",-0.767566755246224,-0.554438203823524
"1096","1731","0","0","0","0","1",-0.767566755246224,-0.554438203823524
"1097","1765","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1098","1930","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1099","2059","0","0","0","0","0",-0.767566755246224,-0.554438203823524
"1100","2190","0","0","0","1","1",-0.767566755246224,-0.554438203823524
"1101","2280","0","0","1","1","1",-0.767566755246224,-0.554438203823524
"1102","2285","0","0","0","1","1",-0.767566755246224,-0.554438203823524
"1103","2354","0","0","0","1","1",-0.767566755246224,-0.554438203823524
"1104","2363","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1105","2381","0","0","0","0","0",-0.767566755246224,-0.554438203823524
"1106","2422","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1107","2441","0","0","0","0","0",-0.767566755246224,-0.554438203823524
"1108","2449","0","0","0","1","1",-0.767566755246224,-0.554438203823524
"1109","2527","0","0","0","0","0",-0.767566755246224,-0.554438203823524
"1110","2544","0","0","0","0","0",-0.767566755246224,-0.554438203823524
"1111","2612","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1112","2667","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1113","2675","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1114","2718","0","0","0","1","1",-0.767566755246224,-0.554438203823524
"1115","2824","0","1","0","0","0",-0.767566755246224,-0.554438203823524
"1116","2854","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1117","2927","0","0","0","1","1",-0.767566755246224,-0.554438203823524
"1118","2967","0","0","0","1","1",-0.767566755246224,-0.554438203823524
"1119","3042","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1120","3112","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1121","3142","1","0","0","1","0",-0.767566755246224,-0.554438203823524
"1122","3235","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1123","3321","0","0","0","0","1",-0.767566755246224,-0.554438203823524
"1124","3354","0","0","0","1","1",-0.767566755246224,-0.554438203823524
"1125","3360","0","0","0","0","0",-0.767566755246224,-0.554438203823524
"1126","3379","0","0","0","0","1",-0.767566755246224,-0.554438203823524
"1127","3441","0","0","0","0","1",-0.767566755246224,-0.554438203823524
"1128","3493","0","0","0","0","1",-0.767566755246224,-0.554438203823524
"1129","3505","0","1","0","1","0",-0.767566755246224,-0.554438203823524
"1130","3565","0","0","0","0","0",-0.767566755246224,-0.554438203823524
"1131","3571","0","0","0","1","1",-0.767566755246224,-0.554438203823524
"1132","3679","0","0","0","0","0",-0.767566755246224,-0.554438203823524
"1133","3692","0","0","0","0","1",-0.767566755246224,-0.554438203823524
"1134","3708","0","0","0","0","0",-0.767566755246224,-0.554438203823524
"1135","3713","0","0","0","0","0",-0.767566755246224,-0.554438203823524
"1136","3779","0","0","0","0","0",-0.767566755246224,-0.554438203823524
"1137","3812","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1138","3968","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1139","3996","0","0","0","1","1",-0.767566755246224,-0.554438203823524
"1140","3997","0","0","0","0","1",-0.767566755246224,-0.554438203823524
"1141","4004","0","0","0","1","1",-0.767566755246224,-0.554438203823524
"1142","4013","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1143","4102","0","0","0","1","1",-0.767566755246224,-0.554438203823524
"1144","4139","0","1","1","1","1",-0.767566755246224,-0.554438203823524
"1145","4266","0","1","1","1","0",-0.767566755246224,-0.554438203823524
"1146","4289","0","0","0","0","1",-0.767566755246224,-0.554438203823524
"1147","4372","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1148","4396","0","0","0","1","1",-0.767566755246224,-0.554438203823524
"1149","4455","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1150","4513","0","0","0","1","1",-0.767566755246224,-0.554438203823524
"1151","4528","0","0","0","0","1",-0.767566755246224,-0.554438203823524
"1152","4577","0","0","0","1","1",-0.767566755246224,-0.554438203823524
"1153","4591","1","0","0","0","0",-0.767566755246224,-0.554438203823524
"1154","4624","0","0","0","0","0",-0.767566755246224,-0.554438203823524
"1155","4635","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1156","4657","0","1","0","0","0",-0.767566755246224,-0.554438203823524
"1157","4780","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1158","4810","0","0","0","0","0",-0.767566755246224,-0.554438203823524
"1159","4834","0","0","0","0","0",-0.767566755246224,-0.554438203823524
"1160","4908","0","0","0","0","0",-0.767566755246224,-0.554438203823524
"1161","4917","0","0","0","1","0",-0.767566755246224,-0.554438203823524
"1162","1463","0","0","0","1","0",-0.767566755246224,0.204366912514939
"1163","4520","0","0","0","0","1",-0.767566755246224,0.204366912514939
"1164","3576","0","0","0","0","0",-0.767566755246224,0.263494583917936
"1165","3181","0","0","0","0","0",-0.767566755246224,0.273349195818436
"1166","266","0","1","0","0","0",-0.767566755246224,0.411313762425429
"1167","4422","0","0","0","1","1",-0.767566755246224,0.431022986226428
"1168","3405","0","0","0","0","0",-0.767566755246224,0.440877598126928
"1169","9","0","0","0","1","0",-0.767566755246224,0.470441433828426
"1170","2086","0","0","0","1","0",-0.767566755246224,0.59855138853492
"1171","4788","0","0","0","1","0",-0.767566755246224,0.637969836136918
"1172","1585","0","0","0","0","0",-0.767566755246224,0.677388283738916
"1173","853","0","0","0","0","1",-0.767566755246224,0.697097507539916
"1174","1019","0","0","0","0","0",-0.767566755246224,0.697097507539916
"1175","4861","0","0","0","1","0",-0.767566755246224,0.706952119440415
"1176","287","0","0","0","1","0",-0.767566755246224,0.736515955141914
"1177","2440","0","0","0","0","1",-0.767566755246224,0.864625909848407
"1178","3517","0","0","0","1","0",-0.767566755246224,0.904044357450406
"1179","565","0","0","0","0","0",-0.767566755246224,0.943462805052404
"1180","2752","0","0","0","1","1",-0.767566755246224,0.982881252654402
"1181","1158","0","0","0","0","0",-0.767566755246224,0.992735864554901
"1182","109","0","0","0","1","0",-0.767566755246224,1.0814273716594
"1183","1430","0","0","0","0","0",-0.767566755246224,1.13070043116189
"1184","33","0","0","0","0","0",-0.767566755246224,1.34750189297288
"1185","950","0","0","0","1","0",-0.767566755246224,1.45590262387838
"1186","1344","0","0","0","0","1",-0.767566755246224,1.56430335478387
"1187","3123","0","0","0","0","0",-0.767566755246224,1.59386719048537
"1188","3846","0","0","0","0","0",-0.767566755246224,1.71212253329137
"1189","2204","0","0","0","0","0",-0.767566755246224,2.51034609723183
"1190","2886","1","0","0","1","0",-0.767566755246224,2.66801988763982
"1191","4499","0","0","0","0","0",-0.767566755246224,2.67787449954032
"1192","1883","1","0","1","1","1",-0.767566755246224,2.81583906614731
"1193","3876","0","0","0","1","1",-0.767566755246224,3.20016893026679
"1194","2688","0","0","0","1","0",-0.767566755246224,3.89984637520226
"1195","313","0","1","0","1","0",-0.727220621254466,-0.554438203823524
"1196","658","0","0","0","0","0",-0.727220621254466,-0.554438203823524
"1197","708","0","0","0","1","1",-0.727220621254466,-0.554438203823524
"1198","827","0","0","0","1","0",-0.727220621254466,-0.554438203823524
"1199","1057","0","0","0","1","0",-0.727220621254466,-0.554438203823524
"1200","1725","0","0","0","1","0",-0.727220621254466,-0.554438203823524
"1201","2037","0","0","0","1","0",-0.727220621254466,-0.554438203823524
"1202","3184","0","0","0","1","0",-0.727220621254466,-0.554438203823524
"1203","3366","0","0","0","1","0",-0.727220621254466,-0.554438203823524
"1204","3593","0","0","0","0","0",-0.727220621254466,-0.554438203823524
"1205","3695","0","0","0","1","0",-0.727220621254466,-0.554438203823524
"1206","4181","0","1","1","1","1",-0.727220621254466,-0.554438203823524
"1207","4623","0","0","0","1","0",-0.727220621254466,-0.554438203823524
"1208","3353","0","0","0","1","0",-0.727220621254466,0.263494583917936
"1209","292","0","0","0","1","0",-0.727220621254466,0.312767643420434
"1210","2403","0","0","0","0","0",-0.727220621254466,0.381749926723931
"1211","2575","0","0","0","1","0",-0.727220621254466,0.431022986226428
"1212","344","0","0","0","0","0",-0.727220621254466,0.460586821927927
"1213","36","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1214","44","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1215","51","0","1","0","1","0",-0.709929420972284,-0.554438203823524
"1216","123","0","0","0","1","1",-0.709929420972284,-0.554438203823524
"1217","265","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1218","283","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1219","288","0","0","0","0","1",-0.709929420972284,-0.554438203823524
"1220","315","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1221","320","0","0","0","0","1",-0.709929420972284,-0.554438203823524
"1222","372","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1223","377","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1224","398","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1225","470","0","0","0","1","1",-0.709929420972284,-0.554438203823524
"1226","509","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1227","656","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1228","706","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1229","756","0","0","0","0","1",-0.709929420972284,-0.554438203823524
"1230","776","0","0","0","0","1",-0.709929420972284,-0.554438203823524
"1231","779","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1232","789","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1233","805","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1234","899","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1235","902","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1236","938","0","1","0","1","0",-0.709929420972284,-0.554438203823524
"1237","943","0","0","0","0","1",-0.709929420972284,-0.554438203823524
"1238","956","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1239","1033","0","0","0","1","1",-0.709929420972284,-0.554438203823524
"1240","1100","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1241","1300","0","1","0","1","0",-0.709929420972284,-0.554438203823524
"1242","1395","0","0","0","0","1",-0.709929420972284,-0.554438203823524
"1243","1468","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1244","1509","0","0","0","1","1",-0.709929420972284,-0.554438203823524
"1245","1554","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1246","1608","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1247","1626","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1248","1628","0","0","0","1","1",-0.709929420972284,-0.554438203823524
"1249","1698","0","0","0","1","1",-0.709929420972284,-0.554438203823524
"1250","1759","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1251","1772","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1252","1782","0","0","0","0","1",-0.709929420972284,-0.554438203823524
"1253","1815","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1254","1856","0","0","0","1","1",-0.709929420972284,-0.554438203823524
"1255","2027","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1256","2170","0","0","0","1","1",-0.709929420972284,-0.554438203823524
"1257","2246","0","0","0","0","1",-0.709929420972284,-0.554438203823524
"1258","2259","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1259","2263","1","0","0","0","1",-0.709929420972284,-0.554438203823524
"1260","2265","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1261","2291","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1262","2302","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1263","2334","0","1","1","1","1",-0.709929420972284,-0.554438203823524
"1264","2419","0","0","0","0","1",-0.709929420972284,-0.554438203823524
"1265","2477","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1266","2582","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1267","2592","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1268","2623","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1269","2652","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1270","2689","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1271","2691","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1272","2744","0","0","0","1","1",-0.709929420972284,-0.554438203823524
"1273","2759","0","1","0","0","1",-0.709929420972284,-0.554438203823524
"1274","2764","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1275","2778","0","0","0","1","1",-0.709929420972284,-0.554438203823524
"1276","2979","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1277","3058","0","1","0","1","0",-0.709929420972284,-0.554438203823524
"1278","3085","1","0","0","0","0",-0.709929420972284,-0.554438203823524
"1279","3127","0","0","0","0","1",-0.709929420972284,-0.554438203823524
"1280","3200","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1281","3286","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1282","3337","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1283","3408","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1284","3438","0","1","0","1","0",-0.709929420972284,-0.554438203823524
"1285","3474","0","1","0","0","0",-0.709929420972284,-0.554438203823524
"1286","3475","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1287","3548","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1288","3643","0","1","0","1","0",-0.709929420972284,-0.554438203823524
"1289","3683","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1290","3714","0","0","0","1","1",-0.709929420972284,-0.554438203823524
"1291","3762","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1292","3803","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1293","3864","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1294","3933","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1295","4005","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1296","4015","0","0","0","1","1",-0.709929420972284,-0.554438203823524
"1297","4020","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1298","4037","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1299","4046","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1300","4071","0","1","0","0","0",-0.709929420972284,-0.554438203823524
"1301","4119","0","0","0","1","1",-0.709929420972284,-0.554438203823524
"1302","4150","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1303","4159","0","0","0","1","1",-0.709929420972284,-0.554438203823524
"1304","4177","0","0","0","0","1",-0.709929420972284,-0.554438203823524
"1305","4244","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1306","4330","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1307","4357","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1308","4388","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1309","4517","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1310","4525","0","0","0","1","1",-0.709929420972284,-0.554438203823524
"1311","4547","0","1","0","1","0",-0.709929420972284,-0.554438203823524
"1312","4548","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1313","4616","0","0","0","1","0",-0.709929420972284,-0.554438203823524
"1314","4633","0","0","0","0","1",-0.709929420972284,-0.554438203823524
"1315","4706","1","0","1","1","1",-0.709929420972284,-0.554438203823524
"1316","4737","0","0","0","0","0",-0.709929420972284,-0.554438203823524
"1317","4762","0","0","0","1","1",-0.709929420972284,-0.554438203823524
"1318","4873","0","0","0","1","1",-0.709929420972284,-0.554438203823524
"1319","4928","1","0","1","1","1",-0.709929420972284,-0.554438203823524
"1320","4949","0","0","0","0","1",-0.709929420972284,-0.554438203823524
"1321","4956","0","0","0","1","1",-0.709929420972284,-0.554438203823524
"1322","2550","0","0","0","0","1",-0.709929420972284,0.224076136315938
"1323","1874","0","0","0","1","0",-0.709929420972284,0.233930748216438
"1324","182","0","0","0","0","0",-0.709929420972284,0.243785360116937
"1325","831","0","0","0","0","0",-0.709929420972284,0.243785360116937
"1326","3304","0","0","0","1","1",-0.709929420972284,0.253639972017437
"1327","4167","0","0","0","0","0",-0.709929420972284,0.293058419619435
"1328","3284","0","0","0","1","0",-0.709929420972284,0.302913031519934
"1329","198","0","0","0","1","0",-0.709929420972284,0.322622255320934
"1330","2801","0","0","0","1","1",-0.709929420972284,0.332476867221433
"1331","818","0","0","0","1","0",-0.709929420972284,0.342331479121933
"1332","1001","0","1","0","0","0",-0.709929420972284,0.342331479121933
"1333","1199","0","0","0","1","0",-0.709929420972284,0.440877598126928
"1334","4615","0","0","0","0","0",-0.709929420972284,0.450732210027427
"1335","4395","0","0","0","0","0",-0.709929420972284,0.460586821927927
"1336","1613","0","0","0","0","0",-0.709929420972284,0.470441433828426
"1337","4113","0","0","0","1","0",-0.709929420972284,0.470441433828426
"1338","3037","0","0","0","1","0",-0.709929420972284,0.480296045728926
"1339","1240","0","0","0","1","1",-0.709929420972284,0.519714493330924
"1340","4919","0","0","0","0","1",-0.709929420972284,0.529569105231424
"1341","1778","0","0","0","1","1",-0.709929420972284,0.568987552833422
"1342","619","0","0","0","1","0",-0.709929420972284,0.578842164733921
"1343","1564","0","1","0","0","1",-0.709929420972284,0.637969836136918
"1344","2536","0","0","0","0","0",-0.709929420972284,0.716806731340915
"1345","3180","0","1","0","1","0",-0.709929420972284,0.726661343241414
"1346","2951","0","0","0","1","0",-0.709929420972284,0.775934402743912
"1347","108","0","0","0","0","0",-0.709929420972284,0.785789014644411
"1348","1743","0","0","0","1","0",-0.709929420972284,0.795643626544911
"1349","256","0","0","0","0","1",-0.709929420972284,0.80549823844541
"1350","2497","0","0","0","0","0",-0.709929420972284,0.835062074146909
"1351","4814","0","0","0","1","1",-0.709929420972284,0.844916686047408
"1352","4967","0","0","0","0","0",-0.709929420972284,0.854771297947908
"1353","861","0","0","0","0","0",-0.709929420972284,0.874480521748907
"1354","1342","0","0","0","0","0",-0.709929420972284,0.913898969350905
"1355","1749","0","0","0","1","0",-0.709929420972284,0.933608193151904
"1356","47","0","0","0","1","0",-0.709929420972284,0.953317416952903
"1357","2074","0","0","0","1","1",-0.709929420972284,0.963172028853403
"1358","583","0","0","0","0","0",-0.709929420972284,0.973026640753902
"1359","1466","0","0","0","1","0",-0.709929420972284,1.0124450883559
"1360","24","0","1","0","0","0",-0.709929420972284,1.0518635359579
"1361","762","0","0","0","1","0",-0.709929420972284,1.0814273716594
"1362","1012","0","0","0","1","0",-0.709929420972284,1.0814273716594
"1363","2710","0","0","0","0","0",-0.709929420972284,1.1208458192614
"1364","3769","0","0","1","1","1",-0.709929420972284,1.1208458192614
"1365","373","0","0","0","1","0",-0.709929420972284,1.16026426686339
"1366","2616","0","0","0","1","1",-0.709929420972284,1.32779266917189
"1367","4554","0","0","0","1","0",-0.709929420972284,1.33764728107238
"1368","1088","0","0","0","0","0",-0.709929420972284,1.37706572867438
"1369","1122","0","0","0","0","1",-0.709929420972284,1.37706572867438
"1370","4223","0","0","0","0","0",-0.709929420972284,1.64314024998787
"1371","1569","0","0","0","0","0",-0.709929420972284,1.67270408568937
"1372","2829","0","0","0","1","0",-0.709929420972284,1.71212253329137
"1373","2130","0","0","0","0","0",-0.709929420972284,1.73183175709237
"1374","4549","0","0","0","0","0",-0.709929420972284,1.82052326419686
"1375","2593","0","0","0","0","0",-0.709929420972284,1.85994171179886
"1376","817","0","0","0","1","1",-0.709929420972284,2.03732472600785
"1377","40","0","0","0","1","0",-0.709929420972284,2.25412618781884
"1378","4024","1","0","0","0","0",-0.709929420972284,2.52020070913233
"1379","3378","0","0","0","1","0",-0.709929420972284,2.54976454483383
"1380","4126","0","0","0","1","1",-0.709929420972284,2.61874682813732
"1381","1790","1","0","1","1","1",-0.709929420972284,5.03312674375971
"1382","270","0","0","0","0","0",-0.681110753835314,-0.554438203823524
"1383","1390","0","0","0","1","0",-0.681110753835314,-0.554438203823524
"1384","2136","0","1","0","0","0",-0.681110753835314,-0.554438203823524
"1385","3237","0","0","0","0","1",-0.681110753835314,-0.554438203823524
"1386","4356","0","0","0","1","0",-0.681110753835314,-0.554438203823524
"1387","2182","0","0","0","1","0",-0.681110753835314,0.480296045728926
"1388","2325","0","0","0","1","0",-0.681110753835314,0.568987552833422
"1389","3551","0","0","0","0","0",-0.681110753835314,0.588696776634421
"1390","4776","0","0","0","0","0",-0.681110753835314,1.13070043116189
"1391","307","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1392","333","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1393","426","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1394","436","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1395","477","0","1","0","0","1",-0.652292086698345,-0.554438203823524
"1396","486","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1397","530","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1398","563","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1399","566","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1400","702","0","0","0","0","1",-0.652292086698345,-0.554438203823524
"1401","781","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1402","854","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1403","870","0","0","0","0","1",-0.652292086698345,-0.554438203823524
"1404","873","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1405","979","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1406","1016","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1407","1017","0","1","0","1","0",-0.652292086698345,-0.554438203823524
"1408","1148","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1409","1176","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1410","1248","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1411","1252","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1412","1267","0","0","0","0","1",-0.652292086698345,-0.554438203823524
"1413","1458","0","0","0","0","1",-0.652292086698345,-0.554438203823524
"1414","1498","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1415","1606","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1416","1610","0","1","1","1","1",-0.652292086698345,-0.554438203823524
"1417","1611","0","0","0","0","1",-0.652292086698345,-0.554438203823524
"1418","1650","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1419","1659","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1420","1669","0","1","0","0","1",-0.652292086698345,-0.554438203823524
"1421","1760","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1422","1774","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1423","1794","1","0","0","1","0",-0.652292086698345,-0.554438203823524
"1424","1834","1","0","0","0","0",-0.652292086698345,-0.554438203823524
"1425","1858","0","0","0","0","1",-0.652292086698345,-0.554438203823524
"1426","1935","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1427","1993","0","0","0","0","1",-0.652292086698345,-0.554438203823524
"1428","2016","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1429","2070","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1430","2087","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1431","2141","0","1","0","1","0",-0.652292086698345,-0.554438203823524
"1432","2151","0","1","0","0","1",-0.652292086698345,-0.554438203823524
"1433","2214","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1434","2221","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1435","2260","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1436","2273","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1437","2304","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1438","2328","0","1","0","1","0",-0.652292086698345,-0.554438203823524
"1439","2359","0","1","0","1","0",-0.652292086698345,-0.554438203823524
"1440","2394","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1441","2408","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1442","2457","0","0","0","0","1",-0.652292086698345,-0.554438203823524
"1443","2459","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1444","2462","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1445","2506","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1446","2555","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1447","2561","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1448","2627","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1449","2645","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1450","2682","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1451","2711","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1452","2796","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1453","2807","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1454","2832","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1455","2897","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1456","2919","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1457","3011","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1458","3119","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1459","3159","0","1","0","1","0",-0.652292086698345,-0.554438203823524
"1460","3163","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1461","3167","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1462","3223","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1463","3288","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1464","3303","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1465","3387","1","0","0","0","0",-0.652292086698345,-0.554438203823524
"1466","3421","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1467","3464","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1468","3486","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1469","3506","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1470","3522","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1471","3524","0","0","0","0","1",-0.652292086698345,-0.554438203823524
"1472","3570","0","1","0","1","0",-0.652292086698345,-0.554438203823524
"1473","3806","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1474","3807","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1475","3851","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1476","3937","0","1","0","0","0",-0.652292086698345,-0.554438203823524
"1477","3956","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1478","3995","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1479","4000","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1480","4031","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1481","4076","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1482","4153","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1483","4163","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1484","4235","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1485","4248","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1486","4262","0","0","0","0","0",-0.652292086698345,-0.554438203823524
"1487","4382","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1488","4431","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1489","4433","0","0","0","1","0",-0.652292086698345,-0.554438203823524
"1490","4463","0","0","0","1","1",-0.652292086698345,-0.554438203823524
"1491","4483","0","0","0","0","0",-0.652292086698345,-0.554438203823524
